h8.csv
1,-1,0
2,0.0,0.0
3,0.26,0.0026
4,0.54,0.0054
5,0.72,0.0072
6,0.72,0.0072
7,0.72,0.0072
8,0.99,0.0099
9,0.99,0.0099
10,0.99,0.0099
11,0.99,0.0099
12,1.32,0.0168
13,1.32,0.0168
14,1.32,0.0168
15,1.32,0.0168
16,1.32,0.0168
17,1.32,0.0168
18,1.32,0.0168
19,1.32,0.0173
20,1.32,0.0192
21,1.52,0.0275
22,1.52,0.0275
23,1.52,0.0275
24,1.52,0.0275
25,1.52,0.0275
26,1.52,0.0275
27,1.52,0.0275
28,1.52,0.0401
29,1.52,0.0416
30,1.52,0.0416
31,1.52,0.0416
32,1.52,0.0416
33,1.52,0.0416
34,1.52,0.0416
35,1.52,0.0438
36,2.28,0.0563
37,2.28,0.0563
38,2.28,0.0563
39,2.28,0.0563
40,2.28,0.0563
41,2.28,0.0563
42,2.28,0.0563
43,2.28,0.0622
44,2.28,0.0622
45,2.28,0.0622
46,2.28,0.0622
47,2.28,0.0622
48,2.28,0.0622
49,2.28,0.0701
50,2.28,0.0701
51,2.28,0.0701
52,2.28,0.0701
53,2.31,0.0753
54,2.31,0.0753
55,2.31,0.0753
56,2.31,0.0753
57,2.31,0.0753
58,2.31,0.0753
59,2.31,0.0753
60,2.31,0.0771
61,2.31,0.0801
62,2.31,0.0881
63,2.31,0.0881
64,2.31,0.0881
65,2.31,0.0881
66,2.31,0.0881
67,2.31,0.0953
68,2.31,0.0953
69,2.31,0.0953
70,2.31,0.0953
71,2.31,0.0953
72,2.31,0.0953
73,2.31,0.0986
74,2.31,0.1069
75,2.31,0.1069
76,2.31,0.1084
77,2.31,0.1084
78,2.7,0.1185
79,2.7,0.1185
80,2.7,0.1185
81,2.7,0.1185
82,2.7,0.1185
83,2.7,0.1185
84,2.7,0.1224
85,2.7,0.1353
86,2.7,0.1353
87,3.53,0.1461
88,3.53,0.1461
89,3.53,0.1461
90,3.53,0.1461
91,3.53,0.1461
92,3.53,0.1461
93,3.53,0.1461
94,3.53,0.1461
95,4.17,0.1878
96,4.17,0.1878
97,4.17,0.1878
98,4.17,0.1878
99,4.17,0.1878
100,4.17,0.1878
101,4.17,0.1878
102,4.17,0.1878
103,4.17,0.19
104,5.57,0.2218
105,5.57,0.2218
106,5.57,0.2218
107,5.57,0.2218
108,5.57,0.2218
109,5.57,0.2218
110,5.57,0.2218
111,5.57,0.226
112,5.57,0.226
113,5.57,0.226
