Final Hill/server4.log
1,-1,0
2,0.57,0.0057
3,0.57,0.0057
4,0.57,0.0057
5,0.57,0.0057
6,0.57,0.0057
7,0.57,0.0057
8,0.57,0.0057
9,0.57,0.0057
10,0.57,0.0057
11,0.78,0.0078
12,0.78,0.0078
13,0.78,0.0078
14,0.78,0.0078
15,0.83,0.0083
16,0.84,0.0084
17,1.27,0.0127
18,1.27,0.0127
19,1.27,0.0127
20,1.27,0.0127
21,1.27,0.0127
22,1.27,0.0127
23,1.27,0.0127
24,1.27,0.0127
25,1.27,0.0127
26,1.27,0.0127
27,1.27,0.0127
28,1.27,0.0127
29,1.27,0.0127
30,1.27,0.0131
31,1.27,0.0132
32,1.27,0.0147
33,1.27,0.0147
34,1.27,0.0147
35,1.27,0.0147
36,1.27,0.0147
37,1.27,0.0147
38,1.27,0.0147
39,1.27,0.0147
40,1.27,0.0147
41,1.27,0.0147
42,1.27,0.0147
43,1.27,0.0147
44,1.27,0.0147
45,1.27,0.0193
46,1.27,0.0245
47,1.27,0.0245
48,1.27,0.0245
49,1.27,0.0245
50,1.27,0.0245
51,1.27,0.0245
52,1.27,0.0245
53,1.4,0.0287
54,1.4,0.0287
55,1.4,0.0287
56,1.4,0.0287
57,1.4,0.0287
58,1.4,0.0287
59,1.4,0.0287
60,1.4,0.0287
61,1.4,0.0287
62,1.4,0.0287
63,1.4,0.0287
64,1.4,0.0287
65,1.4,0.0287
66,1.4,0.0287
67,1.4,0.0287
68,1.4,0.0287
69,1.4,0.0287
70,1.4,0.0287
71,1.4,0.0287
72,1.4,0.0287
73,1.4,0.0287
74,1.4,0.0287
75,1.4,0.0287
76,1.4,0.0287
77,1.4,0.0287
78,1.4,0.0302
79,1.4,0.0322
80,1.4,0.0322
81,1.4,0.0322
82,1.4,0.0322
83,1.4,0.0356
84,1.4,0.0356
85,1.4,0.0356
86,1.4,0.0356
87,1.4,0.0356
88,1.4,0.0356
89,1.4,0.0356
90,1.4,0.0356
91,1.4,0.0356
92,1.4,0.0356
93,1.4,0.0356
94,1.4,0.0356
95,1.4,0.0433
96,1.4,0.0443
97,3.33,0.0689
98,3.33,0.0689
99,3.33,0.0689
100,3.33,0.0689
101,3.33,0.0689
102,3.33,0.0689
103,3.33,0.0689
104,3.33,0.0689
105,5.47,0.0903
106,5.47,0.0903
107,5.47,0.0903
108,5.47,0.0903
109,5.47,0.0903
110,5.47,0.0903
111,5.47,0.0903
112,5.47,0.0903
113,5.47,0.0903
114,5.47,0.0903
115,5.47,0.0903
116,5.47,0.0903
117,5.47,0.0903
118,5.47,0.0931
119,5.47,0.0971
120,5.47,0.1022
121,5.47,0.1022
122,5.47,0.1022
123,5.47,0.1022
124,5.47,0.1022
125,5.47,0.118
126,5.47,0.118
127,5.47,0.118
128,5.47,0.118
129,5.47,0.118
130,5.47,0.118
131,5.47,0.118
132,5.47,0.119
133,5.47,0.119
134,5.47,0.119
135,5.47,0.119
136,5.47,0.119
137,5.47,0.119
138,5.47,0.119
139,5.47,0.119
140,5.47,0.119
141,5.47,0.119
142,5.47,0.119
143,5.47,0.119
144,5.47,0.119
145,5.47,0.119
146,5.47,0.119
147,5.47,0.119
148,5.47,0.119
149,5.47,0.119
150,5.47,0.119
151,5.47,0.119
152,7.44,0.1387
153,7.44,0.1387
154,7.44,0.1387
155,7.44,0.1387
156,7.44,0.1387
157,7.44,0.1387
158,7.44,0.1387
159,7.44,0.1387
160,7.44,0.1387
161,7.44,0.1387
162,7.44,0.1387
163,7.57,0.14
164,7.57,0.14
165,7.57,0.14
166,7.57,0.14
167,7.57,0.14
168,7.57,0.14
169,7.57,0.14
170,7.57,0.14
171,7.57,0.14
172,7.57,0.14
173,7.57,0.14
174,7.57,0.14
175,7.57,0.14
176,7.57,0.1456
177,7.57,0.1465
178,7.57,0.1493
179,7.57,0.1493
180,7.57,0.1493
181,7.57,0.1493
182,7.57,0.1493
183,7.57,0.1493
184,7.57,0.1553
185,7.57,0.1553
186,7.57,0.1575
187,7.57,0.1601
188,7.57,0.1601
189,7.57,0.1601
190,7.57,0.1601
191,7.57,0.1601
192,7.57,0.1601
193,7.57,0.1601
194,7.57,0.1601
195,7.57,0.1601
196,7.57,0.1601
197,7.57,0.1601
198,7.57,0.1601
199,7.57,0.1601
200,7.57,0.1883
201,7.57,0.1883
202,7.57,0.1883
203,7.57,0.1883
204,7.57,0.1883
205,7.57,0.1883
206,7.57,0.1883
207,7.57,0.2061
208,7.57,0.2061
209,7.57,0.2061
210,7.57,0.2061
211,7.57,0.2178
212,7.57,0.2178
213,7.57,0.2178
214,7.57,0.2178
215,7.57,0.2178
216,7.57,0.2178
217,7.57,0.2178
218,7.57,0.2178
219,7.57,0.2178
220,7.57,0.2237
221,7.57,0.2237
222,7.57,0.2237
223,7.57,0.2237
224,7.57,0.2237
225,7.57,0.2237
226,7.57,0.2237
227,7.57,0.2237
228,7.57,0.2237
229,7.57,0.2237
230,7.57,0.2237
231,7.57,0.2237
232,7.57,0.2237
233,7.57,0.2237
234,7.57,0.2237
235,7.57,0.2237
236,7.57,0.2237
237,7.57,0.2237
238,7.57,0.2237
239,7.57,0.2237
240,7.57,0.2237
241,7.57,0.2237
242,7.96,0.2397
243,7.96,0.2397
244,7.96,0.2397
245,7.96,0.2397
246,7.96,0.2397
247,7.96,0.2397
248,7.96,0.2397
249,7.96,0.2397
250,7.96,0.2397
251,7.96,0.2397
252,7.96,0.2397
253,7.96,0.2397
254,7.96,0.2397
255,7.96,0.2536
256,7.96,0.2702
257,7.96,0.2702
258,7.96,0.2702
259,7.96,0.2702
260,7.96,0.2702
261,7.96,0.2702
262,7.96,0.2702
263,7.96,0.2702
264,7.96,0.2702
265,7.96,0.2702
266,7.96,0.2702
267,7.96,0.2702
268,7.96,0.2702
269,7.96,0.2831
270,7.96,0.2831
271,7.96,0.2831
272,7.96,0.2831
273,7.96,0.2857
274,7.96,0.2857
275,7.96,0.2857
276,7.96,0.2857
277,7.96,0.2857
278,7.96,0.2857
279,7.96,0.2857
280,7.96,0.2857
281,7.96,0.2991
282,7.96,0.2991
283,7.96,0.2991
284,7.96,0.2991
285,7.96,0.3097
286,7.96,0.3097
287,7.96,0.3097
288,7.96,0.3097
289,7.96,0.3097
290,7.96,0.3097
291,7.96,0.3097
292,7.96,0.3097
293,7.96,0.3097
294,7.96,0.3097
295,7.96,0.3097
296,7.96,0.3097
297,7.96,0.3097
298,7.96,0.3097
299,7.96,0.3097
300,7.96,0.3097
301,7.96,0.3097
302,7.96,0.3097
303,7.96,0.3097
304,7.96,0.3097
305,7.96,0.3097
306,7.96,0.3097
307,7.96,0.3097
308,7.96,0.3097
309,7.96,0.3111
310,7.96,0.3126
311,7.96,0.3216
312,7.96,0.3216
313,7.96,0.3216
314,7.96,0.3216
315,7.96,0.3216
316,7.96,0.3632
317,7.96,0.3632
318,7.96,0.3632
319,7.96,0.3632
320,7.96,0.3773
321,7.96,0.3773
322,7.96,0.3773
323,7.96,0.3773
324,7.96,0.3773
325,7.96,0.3773
326,7.96,0.3773
327,7.96,0.3823
328,7.96,0.3823
329,7.96,0.3823
330,7.96,0.3823
331,7.96,0.3823
332,7.96,0.3823
333,7.96,0.3823
334,7.96,0.3823
335,7.96,0.3823
336,7.96,0.3823
337,7.96,0.3823
338,7.96,0.3823
339,7.96,0.3823
340,7.96,0.3823
341,7.96,0.3823
342,7.96,0.3823
343,7.96,0.3823
344,7.96,0.3823
345,7.96,0.3823
346,7.96,0.3823
347,7.96,0.3829
348,7.96,0.3829
349,7.96,0.3829
350,7.96,0.3829
351,7.96,0.3829
352,7.96,0.3906
353,7.96,0.3906
354,7.96,0.3906
355,7.96,0.3906
356,7.96,0.3906
357,7.96,0.3906
358,7.96,0.3906
359,7.96,0.3906
360,7.96,0.3906
361,7.96,0.3906
362,7.96,0.3906
363,7.96,0.3906
364,7.96,0.3906
365,7.96,0.3906
366,7.96,0.3906
367,7.96,0.3906
368,7.96,0.3906
369,7.96,0.3906
370,7.96,0.3906
371,7.96,0.3906
372,7.96,0.3906
373,7.96,0.3906
374,7.96,0.3906
375,7.96,0.3906
376,7.96,0.3906
377,7.96,0.4036
378,7.96,0.4036
379,7.96,0.4036
380,7.96,0.4429
381,7.96,0.4429
382,7.96,0.4429
383,7.96,0.4429
384,7.96,0.4429
385,7.96,0.4429
386,7.96,0.4429
387,7.96,0.4429
388,7.96,0.4429
389,7.96,0.4429
390,7.96,0.4429
391,7.96,0.4429
392,7.96,0.4429
393,7.96,0.4429
394,7.96,0.4429
395,7.96,0.4429
396,7.96,0.4429
397,7.96,0.4429
398,7.96,0.4429
399,7.96,0.4429
400,7.96,0.4429
401,7.96,0.4429
402,7.96,0.4429
403,7.96,0.4429
404,7.96,0.4429
405,7.96,0.4429
406,7.96,0.4429
407,7.96,0.4429
408,7.96,0.4429
409,7.96,0.4429
410,7.96,0.4472
411,7.96,0.4472
412,7.96,0.4472
413,7.96,0.4472
414,7.96,0.4472
415,7.96,0.4472
416,7.96,0.4472
417,7.96,0.4472
418,7.96,0.4472
419,7.96,0.4472
420,7.96,0.4472
421,7.96,0.4472
422,7.96,0.4472
423,7.96,0.4564
424,7.96,0.4564
425,7.96,0.4564
426,7.96,0.4564
427,7.96,0.4564
428,7.96,0.4564
429,7.96,0.4564
430,7.96,0.4564
431,7.96,0.4564
432,7.96,0.4564
433,7.96,0.4564
434,7.96,0.4564
435,7.96,0.4564
436,7.96,0.4564
437,7.96,0.4564
438,7.96,0.4564
439,7.96,0.4564
440,7.96,0.4585
441,7.96,0.4663
442,7.96,0.4663
443,7.96,0.4663
444,7.96,0.4663
445,7.96,0.4727
446,7.96,0.4787
447,7.96,0.4787
448,7.96,0.4787
449,7.96,0.4787
450,7.96,0.4787
451,7.96,0.4787
452,7.96,0.4787
453,7.96,0.4787
454,7.96,0.4787
455,7.96,0.4787
456,7.96,0.4787
457,7.96,0.4787
458,7.96,0.4787
459,7.96,0.4787
460,7.96,0.4787
461,7.96,0.4787
462,7.96,0.4787
463,7.96,0.4787
464,7.96,0.4787
465,7.96,0.4787
466,7.96,0.4787
467,7.96,0.4787
468,7.96,0.4787
469,7.96,0.4787
470,7.96,0.4787
471,7.96,0.4787
472,7.96,0.4787
473,7.96,0.4787
474,7.96,0.4787
475,7.96,0.4787
476,7.96,0.4787
477,7.96,0.4787
478,7.96,0.4787
479,7.96,0.4787
480,7.96,0.4787
481,7.96,0.4874
482,7.96,0.4874
483,7.96,0.4874
484,7.96,0.4874
485,7.96,0.4874
486,7.96,0.4874
487,7.96,0.4874
488,7.96,0.4874
489,7.96,0.4874
490,7.96,0.4874
491,7.96,0.4876
492,7.96,0.4953
493,7.96,0.4953
494,7.96,0.4953
495,7.96,0.4953
496,7.96,0.4953
497,7.96,0.4953
498,7.96,0.4953
499,7.96,0.4953
500,7.96,0.4953
501,7.96,0.4953
502,7.96,0.4953
503,7.96,0.4953
504,7.96,0.4953
505,7.96,0.4953
506,7.96,0.4953
507,7.96,0.4953
508,7.96,0.4953
509,7.96,0.4953
510,7.96,0.4953
511,7.96,0.4953
512,7.96,0.4953
513,7.96,0.4953
514,7.96,0.4991
515,7.96,0.5008
516,7.96,0.5008
517,7.96,0.5008
518,7.96,0.5008
519,7.96,0.5008
520,7.96,0.5008
521,7.96,0.5008
522,7.96,0.5008
523,7.96,0.5008
524,7.96,0.5008
525,7.96,0.5008
526,7.96,0.5008
527,7.96,0.5008
528,7.96,0.5008
529,7.96,0.5008
530,7.96,0.5008
531,7.96,0.5008
532,7.96,0.5008
533,7.96,0.5008
534,7.96,0.5008
535,7.96,0.5008
536,7.96,0.5008
537,7.96,0.5008
538,7.96,0.5008
539,7.96,0.5008
540,7.96,0.5073
541,7.96,0.511
542,7.96,0.511
543,7.96,0.511
544,7.96,0.511
545,7.96,0.5193
546,7.96,0.5193
547,7.96,0.5193
548,7.96,0.5231
549,7.96,0.5231
550,7.96,0.5231
551,7.96,0.5231
552,7.96,0.5514
553,7.96,0.5514
554,7.96,0.5514
555,7.96,0.5514
556,7.96,0.5514
557,7.96,0.5514
558,7.96,0.5562
559,7.96,0.5595
560,7.96,0.5607
561,7.96,0.5668
562,7.96,0.5668
563,7.96,0.5668
564,7.96,0.5668
565,7.96,0.5668
566,7.96,0.5668
567,7.96,0.5668
568,7.96,0.5668
569,7.96,0.5668
570,7.96,0.5668
571,7.96,0.5668
572,7.96,0.5668
573,7.96,0.5668
574,7.96,0.5668
575,7.96,0.5668
576,7.96,0.5668
577,7.96,0.5668
578,7.96,0.5668
579,7.96,0.5668
580,7.96,0.5668
581,7.96,0.5668
582,7.96,0.5668
583,7.96,0.5668
584,7.96,0.5668
585,7.96,0.623
586,7.96,0.6345
587,7.96,0.6345
588,7.96,0.6345
589,7.96,0.6345
590,7.96,0.6345
591,7.96,0.6345
592,7.96,0.6345
593,7.96,0.6345
594,7.96,0.6345
595,7.96,0.6345
596,7.96,0.6345
597,7.96,0.6345
598,7.96,0.6345
599,7.96,0.6345
600,7.96,0.6345
601,7.96,0.6345
602,7.96,0.6345
603,7.96,0.6345
604,7.96,0.6345
605,7.96,0.6345
606,7.96,0.6345
607,7.96,0.6345
608,7.96,0.6345
609,7.96,0.6345
610,7.96,0.6345
611,7.96,0.6345
612,7.96,0.6345
613,7.96,0.6345
614,7.96,0.6345
615,7.96,0.6345
616,7.96,0.6345
617,7.96,0.6345
618,7.96,0.6345
619,7.96,0.6345
620,7.96,0.6345
621,7.96,0.6345
622,7.96,0.6345
623,7.96,0.6345
624,7.96,0.6345
625,7.96,0.6345
626,7.96,0.6345
627,7.96,0.6345
628,7.96,0.6345
629,7.96,0.6348
630,7.96,0.6348
631,7.96,0.6348
632,7.96,0.6348
633,7.96,0.6373
634,7.96,0.6373
635,7.96,0.6373
636,7.96,0.6373
637,7.96,0.6373
638,7.96,0.6373
639,7.96,0.6373
640,7.96,0.6373
641,7.96,0.6427
642,7.96,0.6427
643,7.96,0.6427
644,7.96,0.6427
645,7.96,0.6427
646,7.96,0.6427
647,7.96,0.6427
648,7.96,0.6427
649,7.96,0.6427
650,7.96,0.6427
651,7.96,0.6427
652,7.96,0.6427
653,7.96,0.6427
654,7.96,0.6427
655,7.96,0.6427
656,7.96,0.6427
657,7.96,0.6427
658,7.96,0.6427
