1447140030021,add,-1.00,EBC7A7BA
1447140030032,add,-1.00,18BF5E07
1447140030038,add,-1.00,55A167EF
1447140030042,add,-1.00,39477E6E
1447140030049,add,-1.00,ED9C3965
1447140030055,add,-1.00,F8C3545C
1447140030061,add,-1.00,78DBC826
1447140030065,add,-1.00,6DD2AD71
1447140030070,add,-1.00,C577950F
1447140030075,add,-1.00,83790B26
1447140030079,add,-1.00,E35113E4
1447140030082,add,-1.00,E07A707A
1447140030085,add,-1.00,C4A2256A
1447140030088,add,-1.00,E8055585
1447140030091,add,-1.00,CFEFB1B9
1447140030098,add,-1.00,D21A1F47
1447140030100,add,-1.00,1B722867
1447140030103,add,-1.00,9EE8811D
1447140030265,add,-1.00,4BD59B15
1447140030269,add,-1.00,25E9A751
1447140030273,add,-1.00,3B65454F
1447140030277,add,-1.00,FFD9163E
1447140030281,add,-1.00,925C2D20
1447140030285,add,-1.00,D70FF890
1447140030326,add,-1.00,505D6E65
1447140030331,add,-1.00,F13F468A
1447140030335,add,-1.00,AB74B53F
1447140030339,add,-1.00,C9884B21
1447140030342,add,-1.00,20C3BDBD
1447140030346,add,-1.00,904FAA15
1447140030349,add,-1.00,4CBC6F3E
1447140030351,add,-1.00,4184FA9F
1447140030355,add,-1.00,EFEE6951
1447140030357,add,-1.00,D4E75EA6
1447140030359,add,-1.00,D1BF6731
1447140030361,add,-1.00,11544B35
1447140030365,add,-1.00,AF7CE0DA
1447140030367,add,-1.00,6E80637B
1447140030370,add,-1.00,73EC9CCA
1447140030372,add,-1.00,B276C923
1447140030375,add,-1.00,6D714D94
1447140030377,add,-1.00,25828813
1447140030380,add,-1.00,14C255E9
1447140030384,add,-1.00,4A63BE6F
1447140030387,add,-1.00,51C345C2
1447140030448,add,-1.00,F9BE2883
1447140030452,add,-1.00,61D14C81
1447140030456,add,-1.00,DEA757AF
1447140030459,add,-1.00,DF657AC6
1447140030462,add,-1.00,6587FC68
1447140030543,add,-1.00,38A99AFE
1447140030546,add,-1.00,412F5187
1447140030548,add,-1.00,7A0C7DB7
1447140030553,add,-1.00,AFE5E3A3
1447140030555,add,-1.00,6D5FE6A9
1447140030556,add,-1.00,A6CCC2E3
1447140030558,add,-1.00,EE9E3341
1447140030560,add,-1.00,94F4D2E2
1447140030563,add,-1.00,D3CA6F35
1447140030565,add,-1.00,541388A3
1447140030570,add,-1.00,FCF18EF0
1447140030572,add,-1.00,3A3AD37D
1447140030574,add,-1.00,9AC2106B
1447140030585,add,-1.00,10AB0F4B
1447140030595,add,-1.00,F69DA592
1447140030599,add,-1.00,E9641BD5
1447140030602,add,-1.00,13D6FC63
1447140030668,add,-1.00,57513FA1
1447140030671,add,-1.00,17DE3209
1447140030674,add,-1.00,649686D4
1447140030677,add,-1.00,1F8A4F5A
1447140030679,add,-1.00,735DE428
1447140030756,add,-1.00,EF101363
1447140030758,add,-1.00,627A1787
1447140030761,add,-1.00,5B9F0F03
1447140030763,add,-1.00,FA94C42D
1447140030765,add,-1.00,24F54EAE
1447140030767,add,-1.00,D2001D12
1447140030771,add,-1.00,130C1C2F
1447140030773,add,-1.00,E50F8B71
1447140030775,add,-1.00,693F4F3F
1447140030776,add,-1.00,8946F795
1447140030778,add,-1.00,E984476F
