1447191932738,add,-1.00,89DE6A91
1447191932745,add,-1.00,F701DF6D
1447191932752,add,-1.00,FEF320A1
1447191932757,add,-1.00,EABF0AFC
1447191932762,add,-1.00,81B7DD53
1447191932768,add,-1.00,3AB36AEE
1447191932771,add,-1.00,EA2877E3
1447191932774,add,-1.00,FEFCA3DC
1447191932777,add,-1.00,D6F7941
1447191932780,add,-1.00,A83B35C6
1447191932783,add,-1.00,CF460474
1447191932785,add,-1.00,3645189A
1447191932788,add,-1.00,3C219EE7
1447191932792,add,-1.00,24D5DC2
1447191932795,add,-1.00,D1361D47
1447191932797,add,-1.00,A314C9B9
1447191932800,add,-1.00,FFBFEE8E
1447191932802,add,-1.00,F066E5AE
1447191932834,add,-1.00,BBA22734
1447191932837,add,-1.00,BDA0388A
1447191932839,add,-1.00,B412A674
1447191932841,add,-1.00,527D917D
1447191932843,add,-1.00,E4F02462
1447191932845,add,-1.00,8DA6B1BF
1447191932847,add,-1.00,C6C4F3F2
1447191932849,add,-1.00,383F439E
1447191932851,add,-1.00,A2C131F4
1447191932853,add,-1.00,A87740EE
1447191932857,add,-1.00,CBE050F2
1447191932859,add,-1.00,6BC81307
1447191932861,add,-1.00,1E2CD0D8
1447191932863,add,-1.00,369B4FE7
1447191932865,add,-1.00,CBCCE3B5
1447191932866,add,-1.00,E2C86FE7
1447191932868,add,-1.00,3098DE01
1447191932870,add,-1.00,56BE8DCD
1447191932872,add,-1.00,B81D2A8D
1447191932874,add,-1.00,C9D81BEB
1447191932875,add,-1.00,DD9D3B73
1447191932896,add,-1.00,926B1F4B
1447191932899,add,-1.00,1E377628
1447191932902,add,-1.00,3A8A6332
1447191932904,add,-1.00,C0A627B4
1447191932907,add,-1.00,5E46CA58
1447191932912,add,-1.00,71EB82C5
1447191932915,add,-1.00,D8A01594
1447191932918,add,-1.00,34F42898
1447191932973,add,-1.00,5FFE460F
1447191932977,add,-1.00,EEDEBBD5
1447191932979,add,-1.00,F35FCC83
1447191933011,add,-1.00,927AFE1A
1447191933012,add,-1.00,AEC59876
1447191933014,add,-1.00,8F3786AA
1447191933016,add,-1.00,33090D35
1447191933053,add,-1.00,EDDA281E
1447191933055,add,-1.00,48B6E5DC
1447191933056,add,-1.00,3114436F
1447191933058,add,-1.00,2C9CE07C
1447191933059,add,-1.00,3F21752A
1447191933061,add,-1.00,94D35362
1447191933063,add,-1.00,5EA01AF7
1447191933064,add,-1.00,A551E1A2
1447191933066,add,-1.00,A58AACA5
1447191933068,add,-1.00,12D9CFD7
1447191933069,add,-1.00,A4550D2A
1447191933071,add,-1.00,8AC4058B
1447191933073,add,-1.00,EEE7E5
1447191933075,add,-1.00,F1229BC3
1447191933076,add,-1.00,3A9C74A2
1447191933078,add,-1.00,37383777
1447191933080,add,-1.00,83559BB7
1447191933081,add,-1.00,8893CE36
1447191933083,add,-1.00,32E3722F
1447191933085,add,-1.00,25D35251
1447191933088,add,-1.00,9CDC78E3
1447191933121,add,-1.00,D35E5CE4
1447191933122,add,-1.00,44D00DAF
1447191933152,add,-1.00,691843F2
1447191933154,add,-1.00,E05F989B
1447191933156,add,-1.00,9432470A
1447191933157,add,-1.00,412F3883
1447191933159,add,-1.00,8ECCC291
1447191933160,add,-1.00,6A089936
1447191933162,add,-1.00,5FA4A0CB
1447191933163,add,-1.00,A827A7FE
1447191933164,add,-1.00,A75C0D24
1447191933166,add,-1.00,56B3E455
1447191933167,add,-1.00,FB7FA029
1447191933169,add,-1.00,5792248
1447191933170,add,-1.00,BB18720A
1447191933172,add,-1.00,B78FC9BA
1447191933173,add,-1.00,CFED0B1D
1447191933175,add,-1.00,659C2D35
1447191933176,add,-1.00,38A19CAF
1447191933178,add,-1.00,79F73184
1447191933223,add,-1.00,A826D557
1447191933225,add,-1.00,42F70E7A
1447191933226,add,-1.00,73E16687
1447191933228,add,-1.00,9028DB8B
1447191933229,add,-1.00,B69D3E7A
1447191934812,ADDER,0.78,77702F60,-1.00,89DE6A91,noParent
1447191934812,remove,-1.00,89DE6A91
1447191934815,add,0.78,77702F60
1447191935320,ADDER,0.60,34830C0E,0.78,77702F60,noParent
1447191935826,DUPLICATOR,0.16,E78D4028,0.78,77702F60,noParent
1447191936836,INVERTER,0.83,777CFC2D,0.78,77702F60,noParent
1447191936837,remove,0.78,77702F60
1447191936840,add,0.83,777CFC2D
1447191937851,ADDER,0.20,F180559E,0.83,777CFC2D,noParent
1447191938361,DUPLICATOR,0.07,12E2952C,0.83,777CFC2D,noParent
1447191939375,INVERTER,0.09,75E0D338,0.83,777CFC2D,noParent
1447191939882,MOVER,0.49,35FB3514,0.83,777CFC2D,noParent
1447191940390,RANDOMIZER,0.00,E08BFAB,0.83,777CFC2D,noParent
1447191940896,SCALER,0.00,31687262,0.83,777CFC2D,noParent
1447191941402,SYMMETRIZER,0.81,7777DD75,0.81,7777DD75,noParent
1447191941907,SYMMETRIZER,0.66,7751770F,0.66,7751770F,noParent
1447191942922,SCALEROOT,0.57,9063BCF5,0.66,7751770F,noParent
1447191943428,SUBTRACTOR,0.04,8F5AC6DB,0.66,7751770F,noParent
1447191944449,SYMMETRIZER,0.91,7791770F,0.91,7791770F,noParent
1447191944956,NEURONFLIPPER,0.05,7E991257,0.91,7791770F,noParent
1447191945972,ADDER,0.81,B10A7386,-1.00,42F70E7A,noParent
1447191945972,remove,-1.00,42F70E7A
1447191945975,add,0.81,B10A7386
1447191946987,ADDER,1.03,C5BA4746,0.81,B10A7386,noParent
1447191946987,remove,0.81,B10A7386
