1447191333502,SCALEBLOCK,0.05,2A519D4D,0.78,22FEC9A0,,
1447191334517,SCALEROOT,0.42,4AB2C7CB,0.78,22FEC9A0,,
1447191335529,SUBTRACTOR,0.13,77D31437,0.78,22FEC9A0,,
1447191336035,SYMMETRIZER,0.35,226A4EBF,0.35,226A4EBF,,
1447191337049,NEURONFLIPPER,0.92,FE9917E2,0.35,226A4EBF,,
1447191337049,remove,0.35,226A4EBF,,,,
1447191337051,add,0.92,FE9917E2,,,,
1447191338062,ADDER,1.36,A7F69258,0.92,FE9917E2,,
1447191338062,remove,0.92,FE9917E2,,,,
1447191338066,add,1.36,A7F69258,,,,
1447191338564,ADDER,0.15,59C616A2,1.36,A7F69258,,
1447191339069,DUPLICATOR,0,E04059A1,1.36,A7F69258,,
1447191339576,INVERTER,0.09,A600CFC9,1.36,A7F69258,,
1447191340083,MOVER,0.61,B2323153,1.36,A7F69258,,
1447191340588,RANDOMIZER,0,4D8AB7C2,1.36,A7F69258,,
1447191341598,SCALER,2.66,49C5735,1.36,A7F69258,,
1447191341599,remove,1.36,A7F69258,,,,
1447191341602,add,2.66,49C5735,,,,
1447191342104,ADDER,1.71,5592CDF3,2.66,49C5735,,
1447191342611,DUPLICATOR,0.31,B0778E80,2.66,49C5735,,
1447191343117,INVERTER,0,C47219C4,2.66,49C5735,,
1447191343625,MOVER,0.01,907AC48E,2.66,49C5735,,
1447191344635,RANDOMIZER,1.21,D0CB5E43,2.66,49C5735,,
1447191345140,SCALER,2.45,C4C85A4C,2.66,49C5735,,
1447191345646,EXTENDER,0.02,497BB222,2.66,49C5735,,
1447191346153,SCALEBLOCK,2.39,3545F1C2,2.66,49C5735,,
1447191346659,SCALEROOT,0.82,CB4BC8F2,2.66,49C5735,,
1447191347672,SUBTRACTOR,2.79,64956301,2.66,49C5735,,
1447191347672,remove,2.66,49C5735,,,,
1447191347678,add,2.79,64956301,,,,
1447191348178,ADDER,0.07,D22250EF,2.79,64956301,,
1447191348684,DUPLICATOR,0.02,836456AB,2.79,64956301,,
1447191349192,INVERTER,0.19,62A56301,2.79,64956301,,
1447191349699,MOVER,0.08,B481008F,2.79,64956301,,
1447191350206,RANDOMIZER,0,7707D2A3,2.79,64956301,,
1447191350713,SCALER,0.02,262AB36C,2.79,64956301,,
1447191351219,EXTENDER,0.15,1.79769313486232E+308,2.79,64956301,,
1447191351727,SCALEBLOCK,0.11,2FCAF608,2.79,64956301,,
1447191352234,SYMMETRIZER,2.74,64922FCE,2.74,64922FCE,,
1447191353246,SUBTRACTOR,2.67,1.79769313486232E+308,2.74,64922FCE,,
1447191354261,SYMMETRIZER,2.85,64993A0B,2.85,64993A0B,,
1447191354768,NEURONFLIPPER,0.99,2C9AA38F,2.85,64993A0B,,
1447191355784,ADDER,0.04,1.79769313486232E+308,-1,4A3F75DC,,
1447191355784,remove,-1,4A3F75DC,,,,
1447191355829,add,0.04,1.79769313486232E+308,,,,
1447191356808,ADDER,0.07,FCC5178,0.04,1.79769313486232E+308,,
1447191356808,remove,0.04,1.79769313486232E+308,,,,
1447191356810,add,0.07,FCC5178,,,,
1447191357823,ADDER,0.37,58A7F44A,0.07,FCC5178,,
1447191357824,remove,0.07,FCC5178,,,,
1447191357827,add,0.37,58A7F44A,,,,
1447191358839,ADDER,0.39,F026B73C,0.37,58A7F44A,,
1447191358840,remove,0.37,58A7F44A,,,,
1447191358842,add,0.39,F026B73C,,,,
1447191359853,ADDER,0.8,A4EDB051,0.39,F026B73C,,
1447191359853,remove,0.39,F026B73C,,,,
1447191359857,add,0.8,A4EDB051,,,,
1447191360359,ADDER,0.59,36FE11F5,0.8,A4EDB051,,
1447191360866,DUPLICATOR,0.26,1.79769313486232E+308,0.8,A4EDB051,,
1447191361371,INVERTER,0.65,A4C749EA,0.8,A4EDB051,,
1447191362384,MOVER,1.36,51B6ED3F,0.8,A4EDB051,,
1447191362385,remove,0.8,A4EDB051,,,,
1447191362529,add,1.36,51B6ED3F,,,,
1447191362887,ADDER,0.02,AB14838B,1.36,51B6ED3F,,
1447191363393,DUPLICATOR,0,A43E6BCB,1.36,51B6ED3F,,
1447191363899,INVERTER,0.42,50DFE301,1.36,51B6ED3F,,
1447191364915,MOVER,1.4,AB89D0D7,1.36,51B6ED3F,,
1447191364915,remove,1.36,51B6ED3F,,,,
1447191364919,add,1.4,AB89D0D7,,,,
1447191365424,ADDER,1.23,D6F02547,1.4,AB89D0D7,,
1447191365930,DUPLICATOR,0,CB139CCF,1.4,AB89D0D7,,
1447191366437,INVERTER,0.06,A94C6033,1.4,AB89D0D7,,
1447191367450,MOVER,1.55,AC8BB1CA,1.4,AB89D0D7,,
1447191367450,remove,1.4,AB89D0D7,,,,
1447191367453,add,1.55,AC8BB1CA,,,,
1447191367958,ADDER,0.01,D12ABA15,1.55,AC8BB1CA,,
1447191368464,DUPLICATOR,0,5B6DD8F9,1.55,AC8BB1CA,,
1447191368971,INVERTER,1.24,AC6403B6,1.55,AC8BB1CA,,
1447191369477,MOVER,0,40202944,1.55,AC8BB1CA,,
1447191370493,RANDOMIZER,1.54,3AE4D21E,1.55,AC8BB1CA,,
1447191371002,SCALER,1.16,EF1B98B3,1.55,AC8BB1CA,,
1447191371508,SYMMETRIZER,1.23,AC62BC08,1.23,AC62BC08,,
1447191372016,SCALEBLOCK,0.66,46694798,1.23,AC62BC08,,
1447191372525,SCALEROOT,0.57,DC0CD923,1.23,AC62BC08,,
1447191373539,SUBTRACTOR,1.37,A0115F33,1.23,AC62BC08,,
1447191373539,remove,1.23,AC62BC08,,,,
1447191373545,add,1.37,A0115F33,,,,
1447191374047,ADDER,0.98,212AB3E2,1.37,A0115F33,,
1447191374553,DUPLICATOR,0.96,86F5A4E0,1.37,A0115F33,,
1447191375062,INVERTER,1.01,1FE34AB8,1.37,A0115F33,,
1447191376077,MOVER,0.81,93B9793,1.37,A0115F33,,
1447191376585,RANDOMIZER,0.5,44D325BE,1.37,A0115F33,,
1447191377091,SCALER,0,32CB7C4A,1.37,A0115F33,,
1447191377598,EXTENDER,0.18,A41DE6CD,1.37,A0115F33,,
1447191378614,SCALEBLOCK,1.45,C8613E05,1.37,A0115F33,,
1447191378614,remove,1.37,A0115F33,,,,
1447191378619,add,1.45,C8613E05,,,,
1447191379122,ADDER,0.02,A323C9AA,1.45,C8613E05,,
1447191379630,DUPLICATOR,0.06,FFF6F952,1.45,C8613E05,,
1447191380136,INVERTER,0.73,47E285B3,1.45,C8613E05,,
1447191381150,MOVER,0.37,5B0F4D0F,1.45,C8613E05,,
1447191382166,RANDOMIZER,0.88,3A6A52AA,1.45,C8613E05,,
1447191382672,SCALER,0,74AD6A0,1.45,C8613E05,,
1447191383687,EXTENDER,0.22,F317AC5B,1.45,C8613E05,,
1447191384194,SCALEBLOCK,0.34,84B5AB37,1.45,C8613E05,,
1447191385208,SCALEROOT,2.6,3DBD73C4,1.45,C8613E05,,
1447191385208,remove,1.45,C8613E05,,,,
1447191385214,add,2.6,3DBD73C4,,,,
1447191386228,ADDER,0.63,6DA1DBA9,2.6,3DBD73C4,,
1447191386735,DUPLICATOR,0.02,AF1DDA0C,2.6,3DBD73C4,,
1447191387241,INVERTER,1.72,BD733654,2.6,3DBD73C4,,
1447191387747,MOVER,0.28,3B344EA7,2.6,3DBD73C4,,
1447191388255,RANDOMIZER,1.58,57F677B7,2.6,3DBD73C4,,
1447191388761,SCALER,0,C9F4966F,2.6,3DBD73C4,,
1447191389269,EXTENDER,0.44,EA0CA584,2.6,3DBD73C4,,
1447191389778,SCALEBLOCK,1.43,23F40DA5,2.6,3DBD73C4,,
1447191390287,SCALEROOT,1.07,DF96BBFD,2.6,3DBD73C4,,
1447191390797,SUBTRACTOR,1.89,B891187F,2.6,3DBD73C4,,
1447191391813,SYMMETRIZER,0.17,3BC521D9,0.17,3BC521D9,,
1447191392320,NEURONFLIPPER,0.15,2DF0595E,0.17,3BC521D9,,
1447191393338,ADDER,0.76,5AFA57A1,-1,37739F28,,
1447191393338,remove,-1,37739F28,,,,
1447191393341,add,0.76,5AFA57A1,,,,
1447191394352,ADDER,2.74,527CF95E,0.76,5AFA57A1,,
1447191394353,remove,0.76,5AFA57A1,,,,
1447191394355,add,2.74,527CF95E,,,,
1447191394860,ADDER,0.19,54F03255,2.74,527CF95E,,
1447191395365,DUPLICATOR,0.29,A726CEAB,2.74,527CF95E,,
1447191395872,INVERTER,0.31,50EC5587,2.74,527CF95E,,
1447191396886,MOVER,2.83,3F78558D,2.74,527CF95E,,
1447191396886,remove,2.74,527CF95E,,,,
1447191396889,add,2.83,3F78558D,,,,
1447191397392,ADDER,2.5,9F2093E9,2.83,3F78558D,,
1447191397898,DUPLICATOR,0.21,66FAE82E,2.83,3F78558D,,
1447191398404,INVERTER,1.01,3EC47E83,2.83,3F78558D,,
1447191398911,MOVER,0.52,864DD90D,2.83,3F78558D,,
1447191399419,RANDOMIZER,0.11,3D5FCBD9,2.83,3F78558D,,
1447191399924,SCALER,0,11001160,2.83,3F78558D,,
1447191400431,EXTENDER,1.46,122CC185,2.83,3F78558D,,
1447191400938,SCALEBLOCK,1.16,704F5CAB,2.83,3F78558D,,
1447191401444,SCALEROOT,0.79,CF0069C4,2.83,3F78558D,,
1447191401951,SUBTRACTOR,0.49,ECF47BF7,2.83,3F78558D,,
1447191402456,SYMMETRIZER,2.22,3F514B50,2.22,3F514B50,,
1447191403473,NEURONFLIPPER,1.15,BED66A08,2.22,3F514B50,,
1447191403980,ADDER,0.49,92B26268,2.85,64993A0B,,
1447191404487,DUPLICATOR,0.03,12E3670E,2.85,64993A0B,,
1447191404992,INVERTER,0.1,622FA072,2.85,64993A0B,,
1447191405499,MOVER,0,CFC563E5,2.85,64993A0B,,
1447191406006,RANDOMIZER,0,4BC9C543,2.85,64993A0B,,
1447191406513,SCALER,0.11,F4B886C8,2.85,64993A0B,,
1447191407019,EXTENDER,0,50702108,2.85,64993A0B,,
1447191407527,SYMMETRIZER,0.14,62722FCE,0.14,62722FCE,,
1447191408538,SYMMETRIZER,2.97,64A0E820,2.97,64A0E820,,
1447191409047,SUBTRACTOR,0.05,11D0D285,2.97,64A0E820,,
1447191410060,SYMMETRIZER,3.38,64BB2591,3.38,64BB2591,,
1447191410567,NEURONFLIPPER,0.92,2C88B80A,3.38,64BB2591,,
1447191411587,ADDER,0.08,446C799,-1,EE8A4B65,,
1447191411587,remove,-1,EE8A4B65,,,,
1447191411590,add,0.08,446C799,,,,
1447191412610,ADDER,0.44,B4CBBD3D,0.08,446C799,,
1447191412610,remove,0.08,446C799,,,,
1447191412613,add,0.44,B4CBBD3D,,,,
1447191413116,ADDER,0,E0AA90EA,0.44,B4CBBD3D,,
1447191413621,DUPLICATOR,0,1.79769313486232E+308,0.44,B4CBBD3D,,
1447191414127,INVERTER,0.05,B337425C,0.44,B4CBBD3D,,
1447191414633,MOVER,0,1E3FE02F,0.44,B4CBBD3D,,
1447191415647,RANDOMIZER,0.69,339DB842,0.44,B4CBBD3D,,
1447191415647,remove,0.44,B4CBBD3D,,,,
1447191415650,add,0.69,339DB842,,,,
1447191416157,ADDER,0,F480FFBB,0.69,339DB842,,
1447191416663,DUPLICATOR,0,4CB54679,0.69,339DB842,,
1447191417169,INVERTER,0.03,3162D6FA,0.69,339DB842,,
1447191418184,MOVER,0,8EF3F94B,0.69,339DB842,,
1447191418693,RANDOMIZER,0.33,E8A84037,0.69,339DB842,,
1447191419201,SCALER,0,635D0B2E,0.69,339DB842,,
1447191420214,EXTENDER,0.6,AA98D381,0.69,339DB842,,
1447191421228,SYMMETRIZER,0.13,32723323,0.13,32723323,,
1447191422243,SCALEROOT,0,DE3847E3,0.13,32723323,,
1447191423256,SUBTRACTOR,0.28,F55FACC2,0.13,32723323,,
1447191423256,remove,0.13,32723323,,,,
1447191423258,add,0.28,F55FACC2,,,,
1447191424272,ADDER,0,57421059,0.28,F55FACC2,,
1447191424777,DUPLICATOR,0.03,A4EC4D4D,0.28,F55FACC2,,
1447191425283,INVERTER,0,36D05099,0.28,F55FACC2,,
1447191425795,MOVER,0,98171139,0.28,F55FACC2,,
1447191426302,RANDOMIZER,0,61838D1F,0.28,F55FACC2,,
1447191427316,SCALER,0.15,8609D37E,0.28,F55FACC2,,
1447191428330,EXTENDER,0.68,CC5EB16E,0.28,F55FACC2,,
1447191428330,remove,0.28,F55FACC2,,,,
1447191428334,add,0.68,CC5EB16E,,,,
1447191429343,ADDER,0.6,1.79769313486232E+308,0.68,CC5EB16E,,
1447191429850,DUPLICATOR,0,B2DF82DA,0.68,CC5EB16E,,
1447191430357,INVERTER,0,D309CF3,0.68,CC5EB16E,,
1447191430862,MOVER,0.57,2EC66B8,0.68,CC5EB16E,,
1447191431368,RANDOMIZER,0.18,5FF3680B,0.68,CC5EB16E,,
1447191431875,SCALER,0,928A3DBA,0.68,CC5EB16E,,
1447191432381,EXTENDER,0.08,C5328A26,0.68,CC5EB16E,,
1447191432889,SCALEBLOCK,0.07,BA01744,0.68,CC5EB16E,,
1447191433394,SCALEROOT,0.03,C677174E,0.68,CC5EB16E,,
1447191433906,SUBTRACTOR,0,81B9EA84,0.68,CC5EB16E,,
1447191434919,SYMMETRIZER,0,8D309CF3,0,8D309CF3,,
1447191435933,NEURONFLIPPER,0.9,4595B9E6,0,8D309CF3,,
1447191435933,remove,0,8D309CF3,,,,
1447191435937,add,0.9,4595B9E6,,,,
1447191436439,ADDER,0.6,F09D7A5E,0.9,4595B9E6,,
1447191436949,DUPLICATOR,0,9A7E7F7B,0.9,4595B9E6,,
1447191437456,INVERTER,0.37,44ECC424,0.9,4595B9E6,,
1447191438471,MOVER,0.03,5CBF60CF,0.9,4595B9E6,,
1447191438978,RANDOMIZER,0.01,A72D8A2E,0.9,4595B9E6,,
1447191439485,SCALER,0,3DF40273,0.9,4595B9E6,,
1447191439991,SYMMETRIZER,0.31,44CE0BD2,0.31,44CE0BD2,,
1447191440498,SCALEBLOCK,0.22,B8562009,0.31,44CE0BD2,,
1447191441006,SYMMETRIZER,0.09,43E7A56C,0.09,43E7A56C,,
1447191442019,SUBTRACTOR,0,6ED5E61,0.09,43E7A56C,,
1447191442525,SYMMETRIZER,0,62F5380,0,62F5380,,
1447191443031,NEURONFLIPPER,0,77B0F6FE,0,62F5380,,
1447191443542,ADDER,2.01,BADFEAD2,2.22,3F514B50,,
1447191444049,DUPLICATOR,0.02,26AA4492,2.22,3F514B50,,
1447191444555,INVERTER,1.53,3F070DDF,2.22,3F514B50,,
1447191445062,MOVER,0.29,124C5D36,2.22,3F514B50,,
1447191446077,RANDOMIZER,1.23,658AC77F,2.22,3F514B50,,
1447191447099,CUTANDSPLICE,0,960B9F6C,3.38,64BB2591,-1,2769B99D
1447191448112,CUTANDSPLICE,0,9CE7D0FC,3.38,64BB2591,-1,2769B99D
1447191449126,SINGLECROSSOVER,0,BDB6CA97,3.38,64BB2591,-1,2769B99D
1447191450137,SINGLECROSSOVER,0,2534FA5,3.38,64BB2591,-1,2769B99D
1447191451149,CHIMERA,0.46,AC08B80A,3.38,64BB2591,-1,2769B99D
1447191452165,CHIMERA,0.07,A57915C6,3.38,64BB2591,-1,2769B99D
1447191452165,remove,-1,2769B99D,,,,
1447191452169,add,0.46,AC08B80A,,,,
1447191453179,CUTANDSPLICE,2.28,4A04E900,3.38,64BB2591,-1,54A7396A
1447191454196,CUTANDSPLICE,0,27E7A3D8,3.38,64BB2591,-1,54A7396A
1447191455211,SINGLECROSSOVER,1.26,9572E5F8,3.38,64BB2591,-1,54A7396A
1447191456228,SINGLECROSSOVER,0.1,578E0D56,3.38,64BB2591,-1,54A7396A
1447191457240,CHIMERA,0.38,B6F74201,3.38,64BB2591,-1,54A7396A
1447191458257,CHIMERA,0.63,87FF559A,3.38,64BB2591,-1,54A7396A
1447191458257,remove,-1,54A7396A,,,,
1447191458259,add,2.28,4A04E900,,,,
1447191459279,CUTANDSPLICE,0,960B9F6C,3.38,64BB2591,-1,8E4C7894
1447191460294,CUTANDSPLICE,0.06,621F6C62,3.38,64BB2591,-1,8E4C7894
1447191461310,SINGLECROSSOVER,0.71,881A4B30,3.38,64BB2591,-1,8E4C7894
1447191462324,SINGLECROSSOVER,0.19,5E26B7F8,3.38,64BB2591,-1,8E4C7894
1447191463338,CHIMERA,0.16,FCE5C6C3,3.38,64BB2591,-1,8E4C7894
1447191464352,CHIMERA,0.26,1CB4E20A,3.38,64BB2591,-1,8E4C7894
1447191464353,remove,-1,8E4C7894,,,,
1447191464355,add,0.71,881A4B30,,,,
1447191465372,CUTANDSPLICE,0,A5E5835D,3.38,64BB2591,-1,D78008D2
1447191466384,CUTANDSPLICE,0.83,D417F36F,3.38,64BB2591,-1,D78008D2
1447191467397,SINGLECROSSOVER,0.11,C59E1B0C,3.38,64BB2591,-1,D78008D2
1447191468412,SINGLECROSSOVER,0.07,5D6A4088,3.38,64BB2591,-1,D78008D2
1447191469424,CHIMERA,0.09,AAD584D7,3.38,64BB2591,-1,D78008D2
1447191470441,CHIMERA,0.08,55A3DFDC,3.38,64BB2591,-1,D78008D2
1447191470441,remove,-1,D78008D2,,,,
1447191470444,add,0.83,D417F36F,,,,
1447191471456,CUTANDSPLICE,0.68,54A7F39E,0.71,881A4B30,-1,55EC58E7
1447191472469,CUTANDSPLICE,0,3FEBF298,0.71,881A4B30,-1,55EC58E7
1447191473484,SINGLECROSSOVER,0.04,A2280649,0.71,881A4B30,-1,55EC58E7
1447191474499,SINGLECROSSOVER,0.16,42B91BD7,0.71,881A4B30,-1,55EC58E7
1447191475511,CHIMERA,0.55,5486ABF0,0.71,881A4B30,-1,55EC58E7
1447191476527,CHIMERA,0.09,87DB7F55,0.71,881A4B30,-1,55EC58E7
1447191476527,remove,-1,55EC58E7,,,,
1447191476529,add,0.68,54A7F39E,,,,
1447191477548,CUTANDSPLICE,0,60649D5A,-1,D14F3693,-1,577DC6E4
1447191477548,remove,-1,D14F3693,,,,
1447191477548,remove,-1,577DC6E4,,,,
1447191477550,add,0,60649D5A,,,,
1447191477668,add,-1,CD1C492A,,,,
1447191478563,CUTANDSPLICE,0,1.79769313486232E+308,0,60649D5A,-1,60D0CD24
1447191479576,CUTANDSPLICE,0.06,65FC91AE,0,60649D5A,-1,60D0CD24
1447191479576,remove,0,60649D5A,,,,
1447191479576,remove,-1,60D0CD24,,,,
1447191479578,add,0.06,65FC91AE,,,,
1447191479580,add,-1,62BA3F65,,,,
1447191479581,remove,-1,60D0CD24,,,,
1447191479584,add,0,1.79769313486232E+308,,,,
1447191480590,CUTANDSPLICE,1.15,E3C13802,0.06,65FC91AE,-1,9737E17E
1447191480591,remove,0.06,65FC91AE,,,,
1447191480591,remove,-1,9737E17E,,,,
1447191480593,add,1.15,E3C13802,,,,
1447191480595,add,-1,8EC45351,,,,
1447191481605,CUTANDSPLICE,0.53,61153A7F,1.15,E3C13802,-1,EC667799
1447191482618,CUTANDSPLICE,0.02,F4D188C5,1.15,E3C13802,-1,EC667799
1447191483632,SINGLECROSSOVER,2.69,2.27E+009,1.15,E3C13802,-1,EC667799
1447191483633,remove,1.15,E3C13802,,,,
1447191483633,remove,-1,EC667799,,,,
1447191483816,add,2.69,2.27E+009,,,,
1447191483818,add,-1,4B40F8DD,,,,
1447191483818,remove,-1,EC667799,,,,
1447191483820,add,0.53,61153A7F,,,,
1447191484653,CUTANDSPLICE,0.01,826D4062,2.69,2.27E+009,-1,16B0D3F0
1447191485669,CUTANDSPLICE,0,BD204754,2.69,2.27E+009,-1,16B0D3F0
1447191486682,SINGLECROSSOVER,0.37,7D0A1A79,2.69,2.27E+009,-1,16B0D3F0
1447191487698,SINGLECROSSOVER,2.1,5D77F3BD,2.69,2.27E+009,-1,16B0D3F0
1447191488712,CHIMERA,0.55,E8BBD65F,2.69,2.27E+009,-1,16B0D3F0
1447191489725,CHIMERA,0.43,960CFCE6,2.69,2.27E+009,-1,16B0D3F0
1447191489725,remove,-1,16B0D3F0,,,,
1447191489729,add,2.1,5D77F3BD,,,,
1447191490742,CUTANDSPLICE,0.95,DBF5BDFE,2.28,4A04E900,-1,AF71C258
1447191491755,CUTANDSPLICE,0.09,5F7C9776,2.28,4A04E900,-1,AF71C258
1447191492766,SINGLECROSSOVER,0.67,4D34C282,2.28,4A04E900,-1,AF71C258
1447191493779,SINGLECROSSOVER,2.66,7ABEB9A3,2.28,4A04E900,-1,AF71C258
1447191493780,remove,2.28,4A04E900,,,,
1447191493780,remove,-1,AF71C258,,,,
1447191493781,add,2.66,7ABEB9A3,,,,
1447191493783,add,-1,4119288D,,,,
1447191493783,remove,-1,AF71C258,,,,
1447191494047,add,0.95,DBF5BDFE,,,,
1447191494569,CUTANDSPLICE,0,92348869,2.66,7ABEB9A3,-1,61704F93
1447191495581,CUTANDSPLICE,0.39,9A8DF21C,2.66,7ABEB9A3,-1,61704F93
1447191496594,SINGLECROSSOVER,0.35,C5BCEFC2,2.66,7ABEB9A3,-1,61704F93
1447191497608,SINGLECROSSOVER,0.27,4F24A51F,2.66,7ABEB9A3,-1,61704F93
1447191498619,CHIMERA,0,3A947C32,2.66,7ABEB9A3,-1,61704F93
1447191499633,CHIMERA,0,A1F04F93,2.66,7ABEB9A3,-1,61704F93
1447191499633,remove,-1,61704F93,,,,
1447191499635,add,0.39,9A8DF21C,,,,
1447191500648,CUTANDSPLICE,0.53,FB0BE6A8,0.71,881A4B30,-1,C3398AB
1447191501673,CUTANDSPLICE,0,4050C44E,0.71,881A4B30,-1,C3398AB
1447191502683,SINGLECROSSOVER,0.39,C3B4D7D4,0.71,881A4B30,-1,C3398AB
1447191503699,SINGLECROSSOVER,0,3C85AE1A,0.71,881A4B30,-1,C3398AB
1447191504712,CHIMERA,0.58,548E5A04,0.71,881A4B30,-1,C3398AB
1447191505725,CHIMERA,0.26,9A9C0221,0.71,881A4B30,-1,C3398AB
1447191505725,remove,-1,C3398AB,,,,
1447191505727,add,0.58,548E5A04,,,,
1447191506747,CUTANDSPLICE,0,209DCD47,0.95,DBF5BDFE,-1,BD8DE558
1447191507759,CUTANDSPLICE,0.77,2A693F73,0.95,DBF5BDFE,-1,BD8DE558
1447191508774,SINGLECROSSOVER,0.72,BF2D0BAD,0.95,DBF5BDFE,-1,BD8DE558
1447191509788,SINGLECROSSOVER,0.47,7591E8A0,0.95,DBF5BDFE,-1,BD8DE558
1447191510800,CHIMERA,0.04,AB868DD6,0.95,DBF5BDFE,-1,BD8DE558
