1447144458583,add,-1.00,B8D0BF85
1447144458592,add,-1.00,7C21AE40
1447144458599,add,-1.00,36FDDD45
1447144458603,add,-1.00,40436FDE
1447144458608,add,-1.00,15DBC1A8
1447144458613,add,-1.00,C2F4752F
1447144458617,add,-1.00,88C8EC31
1447144458620,add,-1.00,C5FC0405
1447144458623,add,-1.00,AAC55E00
1447144458627,add,-1.00,FAFC007E
1447144458630,add,-1.00,FFF82A49
1447144458632,add,-1.00,9C7BDF4F
1447144458635,add,-1.00,78A81878
1447144458639,add,-1.00,264796B0
1447144458641,add,-1.00,CB7B79E5
1447144458643,add,-1.00,391AD2CF
1447144458646,add,-1.00,E1E942C0
1447144458648,add,-1.00,1B853421
1447144459112,add,-1.00,87BD2E2A
1447144459116,add,-1.00,73287026
1447144459119,add,-1.00,58B691DC
1447144459124,add,-1.00,A56276A8
1447144459127,add,-1.00,671B073B
1447144459131,add,-1.00,FA0CDF92
1447144459480,add,-1.00,B3A495E0
1447144459486,add,-1.00,5E6E6493
1447144459489,add,-1.00,56E2DD8B
1447144459491,add,-1.00,B4DCEA9B
1447144459494,add,-1.00,1F1081EB
1447144459496,add,-1.00,1760E324
1447144459498,add,-1.00,B18BF329
1447144459500,add,-1.00,C2117A8D
1447144459502,add,-1.00,DEBFC82E
1447144459504,add,-1.00,7D0BDF2F
1447144459506,add,-1.00,B4F84931
1447144459508,add,-1.00,938A30BB
1447144459509,add,-1.00,35CCCAEA
1447144459511,add,-1.00,681964E8
1447144459513,add,-1.00,1027BCD2
1447144459515,add,-1.00,D1EF0F1F
1447144459517,add,-1.00,9AEE764C
1447144459519,add,-1.00,47265347
1447144459522,add,-1.00,2B33D94A
1447144459524,add,-1.00,D0E4AC56
1447144459528,add,-1.00,81219689
1447144460012,add,-1.00,E10E28D3
1447144460015,add,-1.00,9823E112
1447144460018,add,-1.00,FEA68147
1447144460021,add,-1.00,E22C4041
1447144460023,add,-1.00,CFB01E9E
1447144460026,add,-1.00,1AF261A6
1447144460029,add,-1.00,341C14FF
1447144460031,add,-1.00,E0C3616B
1447144460033,add,-1.00,F92A5C0D
1447144460036,add,-1.00,AB3974
1447144460260,add,-1.00,20700A5B
1447144460262,add,-1.00,5C1B2651
1447144460263,add,-1.00,14400BBC
1447144460265,add,-1.00,36C288F2
1447144460269,add,-1.00,95354074
