1447191491663,add,-1.00,14F02BC0
1447191491673,add,-1.00,776C3BDC
1447191491679,add,-1.00,44A7BDA8
1447191491685,add,-1.00,1C43B16
1447191491690,add,-1.00,6C28F01D
1447191491698,add,-1.00,565D8B8B
1447191491702,add,-1.00,B6650A40
1447191491705,add,-1.00,9C846A22
1447191491708,add,-1.00,37144F61
1447191491711,add,-1.00,CD4342B0
1447191491714,add,-1.00,5EEE050
1447191491717,add,-1.00,65F03718
1447191491721,add,-1.00,69556CA5
1447191491724,add,-1.00,F1138EF2
1447191491726,add,-1.00,D91A65E5
1447191491877,add,-1.00,9744EA7E
1447191491882,add,-1.00,A0DC44CD
1447191491886,add,-1.00,A8683955
1447191491889,add,-1.00,9E4BECE
1447191491961,add,-1.00,7D9265D1
1447191491965,add,-1.00,1B947202
1447191491968,add,-1.00,BA1BAB8A
1447191491971,add,-1.00,614C88CE
1447191491972,add,-1.00,667DB669
1447191491976,add,-1.00,8B6A42AD
1447191491979,add,-1.00,304C9181
1447191491982,add,-1.00,DC44F7E6
1447191491984,add,-1.00,D32A4B59
1447191491986,add,-1.00,6223FC0B
1447191491989,add,-1.00,EB45CD5E
1447191491991,add,-1.00,DDB6DFC1
1447191491994,add,-1.00,99D2EE30
1447191491996,add,-1.00,AD3093E8
1447191491998,add,-1.00,6AAD5AC4
1447191492001,add,-1.00,94B8B614
1447191492004,add,-1.00,B51BDB9F
1447191492006,add,-1.00,ABC6D8E8
1447191492208,add,-1.00,F44D48CC
1447191492212,add,-1.00,90E3286C
1447191492215,add,-1.00,28D2AFCC
1447191492218,add,-1.00,5A9909A0
1447191492221,add,-1.00,1A17634B
1447191492224,add,-1.00,F74A702B
1447191492299,add,-1.00,184D0881
1447191492303,add,-1.00,66C49144
1447191492306,add,-1.00,85720A37
1447191492310,add,-1.00,96378271
1447191492313,add,-1.00,D4FA415B
1447191492316,add,-1.00,4FF8C153
1447191492318,add,-1.00,9F15CA10
1447191492320,add,-1.00,8CFA0863
1447191492325,add,-1.00,F64FCD25
1447191492326,add,-1.00,72F30B0A
1447191492328,add,-1.00,A88C41F0
1447191492330,add,-1.00,79430235
1447191492332,add,-1.00,B7C233C6
1447191492334,add,-1.00,152BFAA
1447191492335,add,-1.00,6CFBD82A
1447191492337,add,-1.00,9994170C
1447191492339,add,-1.00,A88FC9C0
1447191492340,add,-1.00,E4071700
1447191492343,add,-1.00,EBFC8846
1447191492346,add,-1.00,F14ED56A
1447191492349,add,-1.00,9B9FBA1A
1447191492684,add,-1.00,9FC07B62
1447191492686,add,-1.00,B560B700
1447191492688,add,-1.00,DFE11300
1447191492691,add,-1.00,4580C5B0
1447191492694,add,-1.00,9CFE9771
1447191492697,add,-1.00,670AB63
1447191492699,add,-1.00,D42F7FD3
1447191492702,add,-1.00,F6117E53
1447191492703,add,-1.00,9B0231AF
1447191492705,add,-1.00,F55980CA
1447191492707,add,-1.00,3994E52
1447191492709,add,-1.00,69F44F40
1447191492712,add,-1.00,1E5A9BDC
1447191492713,add,-1.00,E5B28405
1447191492715,add,-1.00,4B4A68D3
1447191492717,add,-1.00,478DCAC9
