hg1.csv
1,-1,0
2,0.25,0.0025
3,0.25,0.0025
4,0.25,0.0025
5,0.25,0.0025
6,0.59,0.0059
7,0.59,0.0059
8,0.59,0.0059
9,0.62,0.0062
10,1.35,0.0135
11,1.35,0.0135
12,1.35,0.0135
13,1.49,0.0149
14,1.49,0.0149
15,1.49,0.0149
16,3.46,0.0346
17,3.46,0.0346
18,3.46,0.0346
19,4.33,0.0433
20,4.85,0.0485
21,4.85,0.0485
22,4.85,0.0485
23,4.85,0.0485
24,4.97,0.0694
25,4.97,0.0694
26,4.97,0.0694
27,4.97,0.0694
28,4.97,0.0694
29,4.97,0.0694
30,4.97,0.0694
31,4.97,0.071
32,4.97,0.0741
33,4.97,0.0741
34,4.97,0.0741
35,4.97,0.0741
36,4.97,0.0741
37,4.97,0.0741
38,4.97,0.0741
39,4.97,0.0766
40,4.97,0.0766
41,4.97,0.0766
42,4.97,0.0794
43,4.97,0.0981
44,4.97,0.0981
45,4.97,0.0981
46,4.97,0.0981
47,4.97,0.0981
48,4.97,0.0981
49,4.97,0.0981
50,4.97,0.0981
51,4.97,0.0981
52,4.97,0.1134
53,4.97,0.1134
54,4.97,0.1134
55,4.97,0.1134
56,4.97,0.1134
57,4.97,0.1134
58,4.97,0.1134
59,4.97,0.1134
60,4.97,0.1134
61,4.97,0.1144
62,4.97,0.1203
63,4.97,0.1224
64,4.97,0.1245
65,4.97,0.1399
66,4.97,0.1399
67,4.97,0.1399
68,4.97,0.1399
69,4.97,0.1399
70,4.97,0.1399
71,4.97,0.1399
72,4.97,0.1399
73,4.97,0.1399
74,4.97,0.1417
75,4.97,0.1417
76,4.97,0.1417
77,4.97,0.1417
78,4.97,0.1417
79,4.97,0.1417
80,4.97,0.1417
81,4.97,0.1417
82,4.97,0.1417
83,4.97,0.1417
84,4.97,0.1417
85,4.97,0.1417
86,4.97,0.1417
87,4.97,0.176
88,4.97,0.176
89,4.97,0.176
90,4.97,0.176
91,4.97,0.176
92,4.97,0.176
93,4.97,0.176
94,4.97,0.176
95,4.97,0.1762
96,4.97,0.181
97,4.97,0.1838
98,4.97,0.1838
99,4.97,0.1838
100,4.97,0.1838
101,4.97,0.187
102,4.97,0.187
103,4.97,0.187
104,4.97,0.187
105,4.97,0.187
106,4.97,0.189
107,4.97,0.189
